name,id,dlc,featureflag,factions,category,class,propulsion,wiki,portrait,icon,minimap,tier,requires,formation,emblem,squad type,rank,members,steering type,music intensity,models,volume,tilesize,height,scale,level,tileBlockingLevel,sound,gender,weapon,power shot,abilities,lifetime,hitpoints,armor,armor type,supply,support,funds,materiel,cap,xp mod,build time,speed,rotation,turret,flight,LOS,cone,capture,cargo,garrison,switch,alternateUnitTypes,decoration,hit,death,death.blood,death.deathEffect,attributes,code,traits,transform restrictions,combat stance,target priority,climbing,hopperThings,// Animations,death variations,attack variations,dropship anim,bug mound,heal,carryableConfig,landingPad,transportConfig,spawnConfig,attachment,pupaeDefense,squadDefender,notification,carrying,radiuscapturing,invasionMarker,invasion,construction effect,step effect,constructor,constructable
JAC_Explosives,3253,metro,,federation,ground,device,static,,,/,none,,/,/,type: simple,direct,/,1,,,JAC_Explosives,0.5,,0.1,1,,,,,/,,/,3 kill,/,/,,/,,,,,,,/,/,,,/,,,,,,,,Sparks,deathWeapon: JAC_Explosives_Shot,,Demolition_Explosion,,,noEditor; noUnitCard; noCollider; forceRogue; remainVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hostages,3250,metro,,gaia,ground,infantry,foot,,portrait_civilian,55,,,,mob; 0.3; 2.0,offset: 5,squad,2,12,,,Hostage_0; Hostage_1; Hostage_2,0.7,,1.76,1; 1.1,,,Generic_Humans,,/,,,,20,20,,3,,,,,,,3.9,360,,,70,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human,,garrison; noFireBlocking,,,,,,,3,,,,1,enabled,,preferredTransport: DR-4_Viking; noPlayerInput: (),,,,,,,,,,,,,
Intro_Police_Squad,3251,metro,,federation,ground,infantry,foot,,,17,,,,checker; 0.2; 1.3; 1.3; 2,offset: 5,squad,1,8,,,Police_0; Police_1,0.7,,1.76,1; 1.1,,,Generic_Humans,,Intro_Police_Rifle 0,/,/,,50,0,,2,,,,,,,5,360,,,50,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human,,garrison,,,,,,,3,,,,1,enabled,,preferredTransport: DR-8_Skyhook,,,,,,,,,,,,,
Police_Grenade_Unit,3255,metro,,federation; gaia,ground,device,static,,,/,none,,/,/,type: none,direct,/,1,,,Police_Grenade,0.5,,0.1,,1,,,,/,,Police_Grenade_Fire,5 kill,1,0,,/,,,,,,,/,/,,,20,,,,,,,,Sparks,/,,,,,noEditor; alwaysVisible; noCollider; forceRogue; nightVision; invulnerable; inaccessible,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burster_Bug,3237,metro,,arachnid,ground,horde,claw,Burster_Bug,,90,,,,/,type: simple; offset: 6,direct,2,1,,0.75,Cracker_Bug,5,,3,1,,,,,Burster_Bug_Shot,,/,,200,40,,1,,,,,,4,4,104,,,40,,,,,,,,Green,ragdoll: (); bloodTexture: 2; deathWeapon: Burster_Bug_Explode,,,druggedSpitterPrio; mindControllable,,suppressionResistant; ragdollDeath,,aggressive,attribute: eradicators,,,,,,,,,enabled,,,spawnType: burrow,,,,,,,,,,,,
Hornet_Bugs,3241,metro,,arachnid,air,swarm,wing,Hornet_Bugs,,88,,,,mob; 0.9; 5,type: none,individual,1,3,individual avoidance=false force=20 separationradiusfactor=0.7,0.25,Locust_Bug,2,,1.5,1,,,Locust,,Hornet_Shot,,/,,70,20,,3,,,,,,3,6,500,,6,50,,,,,,,,Orange,ragdoll: (crashEffect: Crash_Impact),195; 196; 69,standard: Orange_Death,druggedSpitterPrio; mindControllable,,suppressionImmune,,aggressive,attribute: eradicators,,,,,,,,,enabled,,,spawnType: burrow,,,,,,,,,,,,
Hornet_Nest,3252,metro,,arachnid; gaia,ground,cavern,fundament,Hornet_Bugs,,97,,,,/,type: simple; offset: 7,direct,/,1,,,Locust_Nest,8,2,6,,1,,,,/,,/,,250,40,granite,/,,,,,,,/,/,,,30,,/,2,,,,,Dust,deathSwitch: Hornet_Nest_Collapsed,,,structure,,baseHeight; noUnitCard; tileBlocking; alwaysVisible,,,,,,,,,,respawnTime: 6; spawnBehaviour: PerSoldier; unitTypeIdsToSpawn: Hornet_Bugs,,enabled,,,spawnType: burrow,,,,,,,,,,,,
Hornet_Nest_Collapsed,3217,metro,,gaia,ground,cavern,fundament,,,97,none,,,/,type: none,direct,/,1,,,Locust_Nest_Destroyed,0.1,,0,,,,,,/,,/,,/,/,,/,,,,,,,/,/,,,/,,/,/,,,,,Dust,,,,structure,,baseHeight; noUnitCard; noAutoTarget; alwaysVisible; forceGaia; inaccessible; noCollider,,,,,,,,,,,,enabled,,,spawnType: burrow,,,,,,,,,,,,
Hornet_Tanker_Bug,3001,metro,,arachnid,ground,horde,claw,Hornet_Tanker_Bug,,89,,,,/,type: simple; offset: 7,direct,/,1,BigUnit 20,,Locust_Queen,8,,3.7,,1,,Tanker,,Locust_Tanker_Invisible,,/,,700,90,,6,,,,,,,3,70,360,,45,,,10,,,,,Green,bloodTexture: 1,233; 126; 12,standard: Tanker_Death,,,suppressionImmune; bigCollisionLayer,,aggressive,,,,,,,,,,enabled,,,spawnType: burrow,,,spawn: (type: hornet_bugs; interval: 1.3; amount: 9); followRange: 3; onDeath: (type: hornet_bugs; amount: 6); returner: (maxRange: 50; minRange: 35); teleportBackRange: 120,,exit: burrow,,,,,,,
Ravager_Bug,3214,metro,,arachnid,ground,behemoth,foot,Ravager_Bug,,91,,,,/,type: simple; offset: 7,direct,2,1,BigUnit 50,,Plasma_Guard_Bug,4,,3.5,1.8,,,Plasma_Guard,male,Plasma_Guard_Plasma,,Ravager_Bash,,500,90,,5,,,,,,,4,100,,,50,,,,,Ravager_Bug_Melee,,,Orange,deathSwitch: Ravager_Bug_Melee,233; 126; 12,Plasma_Guard_Lose_Tail,mindControllable,,suppressionImmune; bigCollisionLayer; overwatch; canAttackAllClearableBuildings,,aggressive,attribute: eradicators,,,,,,,,,enabled,,,spawnType: burrow,,,,,,,,,,,,
Ravager_Bug_Melee,3215,metro,,arachnid,ground,behemoth,foot,Ravager_Bug,,92,,,,/,type: simple; offset: 7,direct,2,1,BigUnit 50,,Plasma_Guard_Bug_Melee,4,,3.5,1.8,,,Plasma_Guard_Melee,male,Plasma_Guard_Claws,,Ravager_Melee_Spawn,,200,160,,5,,,,,,,4.5,300,,,50,,,,,,,,Orange,,233; 126; 12,,mindControllable,,suppressionImmune; bigCollisionLayer; noEditor,,aggressive,attribute: eradicators,,,,,,,,,enabled,,,spawnType: burrow,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elevator,3240,metro,,gaia,ground,marker,static,,,76,none,,,/,type: none,direct,/,1,,,Elevator_Entrance,2,1,2.5,,,,,,/,,/,,/,/,,,,,,,,,/,/,,,/,,,2,attribute: human,,,,,,,,,1,noCollider; alwaysVisible; forceGaia; onlyUseColliderForHoverDetection,position: grid; facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Control_Tower,3301,metro,,federation; gaia,ground,structure,static,,,41,none,,,/,type: simple; offset: 16,direct,/,1,,,Control_Tower,4,2,8,1,6,,,,/,,/,,2000,20,,,,,,,,,/,/,,,30,,,,,,,,Sparks,,,Bunker_Explosion,solid,,baseHeight; noUnitCard; alwaysVisible; tileBlocking,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drawbridge_Closed,3302,metro,,gaia,ground,structure,static,,,66,none,,/,/,type: none; offset: 7,direct,/,1,,,Drawbridge_Closed,6,2 1,3,,1,1,,,,,Drawbridge_Open,,/,/,,/,,,,,,,/,/,,,/,,,,,Drawbridge_Open,,,/,deathSwitch: Gate_Destroyed,,,solid; inanimate,,baseHeight; noUnitCard; alwaysVisible; noCollider; tileBlocking; isClearableBuilding,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Drawbridge_Open,3304,metro,,gaia,ground,structure,static,,,66,none,,/,/,type: none; offset: 7,direct,/,1,,,Drawbridge_Open,6,2 1,3,,,,,,/,,Drawbridge_Close,,/,/,,/,,,,,,,/,/,,,/,,,,,Drawbridge_Closed,,,/,deathSwitch: Gate_Destroyed,,,solid; inanimate,,baseHeight; noUnitCard; noAutoTarget; alwaysVisible; noCollider,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Explosive_Device_Ghost,3305,base,,federation; gaia,ground,device,static,,,40,none,,,/,type: simple,direct,2,1,,,Nuke_Device_Ghost,1,,0.1,1,,,,,/,,/,,200,/,,/,/,,/,,,40,/,/,,,/,,,,,Explosive_Device_Armed,,,/,,,,repairable,,noUnitCard; remainVisible; invulnerable; noCollider,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Explosive_Device_Armed,3306,base,,federation; gaia,ground,device,static,,,40,none,,,/,type: none,direct,/,1,,,Nuke_Device_Armed,1,,0.1,,,,,,/,,/,,100,/,,/,/,,/,,,/,/,/,,,/,,,,,,,,/,deathWeapon: Nuke_Device_Explosion,,,,,noUnitCard; remainVisible; invulnerable; noCollider,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Materiel_Cache,3311,base,,federation; gaia,ground,structure,static,,,141,materiel,,/,/,,direct,/,1,,,Material_Cache,3,1,1.737,,,,,,/,,/,,/,/,,/,,,,materiel: 15,,,/,/,,,/,,,,,,,,/,,,,,,alwaysVisible; noUnitCard; tileBlocking; noAutoTarget; captureUndeploy; noFireBlocking,facing: tile,,,,,,,,,,,enabled,,preferredTransport: Drop_Pod,,,,,,exit: instant,,,,,,,blockConstruction: true
Materiel_Depot,3315,base,,federation; gaia,ground,structure,static,,,142,none,,/,/,offset: 5.5,direct,/,1,,,Materials_Depot,8,2,1.737,,1,1,,,/,,/,,/,/,,/,,,,materiel: 40,,,/,/,,,/,,,,,,,,Sparks,,,,solid; inanimate,,baseHeight; noUnitCard; alwaysVisible; noCollider; tileBlocking,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Materiel_Depot_Destroyed,3316,base,,federation; gaia,ground,structure,static,,,142,none,,/,/,offset: 5.5,direct,/,1,,,Materials_Depot_Destroyed,8,2,1.737,,,,,,/,,Repair_To_Default,,1000; onDeployOrSwitch: 1,/,,/,,,,,,10,/,/,,,/,,,,,Materiel_Depot,,,Sparks,,,,solid; inanimate; repairable,,baseHeight; noUnitCard; noAutoTarget; alwaysVisible; noCollider; invulnerable,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
AA_Battery_Ghost,3309,base,,federation,ground,structure,static,,,53,none,,/,/,offset: 6,direct,/,1,,,AA_Battery_Ghost,4,2,,,1,,,,/,,Repair_To_Default,,100; onDeployOrSwitch: 1,/,,/,/,/,,,,10,/,/,,,/,,,,,AA_Battery,,,/,,,,repairable,,noUnitCard; alwaysVisible; tileBlocking; invulnerable,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
AA_Battery,3310,base,,federation,ground,structure,static,,,53,none,,/,/,offset: 6,direct,/,1,,,AA_Battery,4,2,,,1,,Turret,male,AA_Battery_Volley,,/,,500,20,,/,,,,,,,/,/,60; pitch: 10 -13 30,,50,,,,,,,,Sparks,deathSwitch: AA_Battery_Destroyed,,AA_Battery_Death,armored; repairable,,noUnitCard; alwaysVisible; tileBlocking,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
AA_Battery_Destroyed,3299,base,,federation,ground,structure,static,,,53,none,,/,/,offset: 6,direct,/,1,,,AA_Battery_Destroyed,4,2,,,1,,,,/,,Repair_To_Default,,500; onDeployOrSwitch: 1,/,,/,,,,,,,/,/,,,/,,,,,AA_Battery,,,Sparks,,,,armored; repairable,,noUnitCard; alwaysVisible; tileBlocking; invulnerable,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
AA_Battery_Invincible,3320,base,,federation,ground,structure,static,,,53,none,,/,/,offset: 6,direct,/,1,,,AA_Battery,4,2,,,1,,Turret,male,AA_Battery_Volley,,/,,100,/,,/,,,,,,,/,/,60; pitch: 10 -13 30,,50,,,,,,,,Sparks,,,,armored,,noUnitCard; alwaysVisible; tileBlocking; invulnerable,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Dropship_Invisible,3307,base,,federation,air,transport_air,static,,,59,,,/,/,type: none,direct,,1,,,Door_Dropship,12,,,,,,,,/,,/,,/,0,,/,,,,,,,39,130,,,10,,,10,,,,,/,,,,,,noEditor; inaccessible; dropship,,,,,,,,,animated; landAnim: 2.5 (ability: 0 door_dropsite_switch); takeoffAnim: 2.6 (ability: 0 door_dropsite_switch),,,,,,,,,,,,,,,,,,
Door_Drop_Site_Closed,3308,base,,federation; gaia,ground,structure,static,,,66,none,,/,/,type: none; offset: 6,direct,/,1,,,Door_Drop_Site,,2,/,,,,,,/,,Door_DropSite_Switch,,/,0,,/,,,,,,,/,/,,,/,,,,,Door_Drop_Site_Open,,,/,,,,,,baseHeight; inaccessible; alwaysVisible; noCollider,position: grid; facing: tile,,,,,,,,,,,,padType: door; overrideTransportType: Dropship_Invisible,,,,,,,,,,,,,,blockConstruction: true
Door_Drop_Site_Open,3318,base,,federation; gaia,ground,structure,static,,,66,none,,/,/,type: none; offset: 6,direct,/,1,,,Door_Drop_Site_Open,,2,/,,,,,,/,,Door_DropSite_Switch,,/,0,,/,,,,,,,/,/,,,/,,,,,Door_Drop_Site_Closed,,,/,,,,,,baseHeight; inaccessible; alwaysVisible; noCollider; noEditor,position: grid; facing: tile,,,,,,,,,,,,padType: door; overrideTransportType: Dropship_Invisible,,,,,,,,,,,,,,blockConstruction: true
Destructable_Alarm,3324,base,,federation; gaia,ground,structure,static,,,68,,,,/,type: simple,direct,/,1,,,Electro-Battery,1.8,1,0.5,,,,,,/,,/,,200,/,,/,/,/,,,,/,/,/,,,/,,,,,,,,Sparks,,,Flak_Explosion,,,noUnitCard; tileBlocking; alwaysVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Brain_Lair_Water_Plane_Low,3327,base,,gaia,ground,generic,static,,,66,none,,/,/,type: none,direct,/,1,,,Brain_Lair_Water_Plane_Low,6,13,1,,,,,,,,Water_Plane_Rise,,/,/,,/,,,,,,,/,/,,,/,,,,,Brain_Lair_Water_Plane_High,,,/,deathSwitch: Gate_Destroyed,,,,,inaccessible; baseHeight; noUnitCard; alwaysVisible,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,
Brain_Lair_Water_Plane_High,3328,base,,gaia,ground,generic,static,,,66,none,,/,/,type: none,direct,/,1,,,Brain_Lair_Water_Plane_High,6,13,1,,,,,,/,,Water_Plane_Lower,,/,/,,/,,,,,,,/,/,,,/,,,,,Brain_Lair_Water_Plane_Low,,,/,deathSwitch: Gate_Destroyed,,,,,inaccessible; baseHeight; noUnitCard; alwaysVisible,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,
Water_Drips,3329,metro,,gaia,ground,generic,static,,,67,none,,,/,type: none,direct,/,1,,,Water_Flow_Ceiling,,1,/,,,,,,/,,/,,/,/,,,,,,,,,/,/,,,/,,,,,,,,/,,,,,,inaccessible; alwaysVisible; noCollider,position: grid; facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,
Water_Pipe_On,3330,metro,,gaia,ground,generic,static,,,67,none,,,/,type: none,direct,/,1,,,Water_Pipe_On,,1,/,,,,,,/,,/,,/,/,,,,,,,,,/,/,,,/,,,,,,,,/,,,,,,inaccessible; alwaysVisible; noCollider,position: grid; facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,
Water_Pipe_Off,3331,metro,,gaia,ground,generic,static,,,67,none,,,/,type: none,direct,/,1,,,Water_Pipe_Off,,1,/,,,,,,/,,/,,/,/,,,,,,,,,/,/,,,/,,,,,,,,/,,,,,,inaccessible; alwaysVisible; noCollider,position: grid; facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,
Light_White,3332,base,,gaia,ground,generic,static,,,67,none,,,/,type: none,direct,/,1,,,Light_White,,,/,,,,,,/,,/,,/,/,,,,,,,,,/,/,,,/,,,,,,,,/,,,,,,inaccessible; alwaysVisible; noCollider,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// TERRITORY MODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Territory_Base_Captured,4004,base,,federation; gaia,ground,station,static,,,138,base,,/,/,offset: 5.5,direct,/,1,,,Territory_Base,8,2,2.5,,1,1,,,/,,/,,2000,/,,/,,,,,,120,/,/,,,35,,,,,,,,Sparks,deathWeapon: Nuke_Device_Explosion; deathSwitch: Territory_Base_Destroyed,,,inanimate; repairable; immuneToPlasmaBug,1,baseHeight; alwaysVisible; tileBlocking; station; nightVision,facing: tile,,,,,,,,,,,,,,,,,,attack: base,,,,,,,,blockConstruction: true
Territory_Base_Neutral,4084,base,,federation; gaia,ground,structure,static,,,138,base,,/,/,offset: 5.5,direct,/,1,,,Territory_Base,8,2,2.5,,1,1,,,/,,OnCapture_Switch,,/,/,,/,,,,,,,/,/,,,/,,12,,,Territory_Base_Captured,,,Sparks,,,,inanimate,,baseHeight; alwaysVisible; tileBlocking; station; capturable; invulnerable; forceGaia; noUnitCard,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Territory_Base_Autocannon,1130,base,,federation; gaia,ground,station,static,,,138,base,,/,/,type: simple; offset: 5.5,direct,/,1,,,Territory_Base_Autocannon,8,2,2.5,,1,1,,,Electro-Autocannon_Shot,,/,,2000,/,,/,,,,,,120,/,/,80; pitch: 80 -20 90,,35,,,,,,,,Sparks,deathWeapon: Nuke_Device_Explosion; deathSwitch: Territory_Base_Destroyed,,,inanimate; repairable,1,baseHeight; alwaysVisible; tileBlocking; station; nightVision; overwatch; noFireBlocking,facing: tile,,,,,,,,,,,,,,,,,,attack: base,,,,,,,,blockConstruction: true
Territory_Base_Destroyed,4005,base,,federation; gaia,ground,structure,static,,,138,base,,/,/,type: none; offset: 6,direct,/,1,,,Territory_Base,8,2,2.5,,1,1,,,/,,/,,/,/,,/,,,,,,,/,/,,,/,,,,,Territory_Base_Captured,,,Sparks,,,,inanimate,,baseHeight; alwaysVisible; tileBlocking; noEditor; forceGaia; noUnitCard,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Territory_Point_Captured,4002,base,,federation,ground,station,static,,,67,point,,/,/,type: simple; offset: 5,direct,/,1,,,Territory_Point,3.5,1,1.737,,,,,,/,,/,,200,/,,/,,,,,,10,/,/,,,20,,,,,,,,Sparks,deathSwitch: Territory_Point_Neutral,,,inanimate; repairable; immuneToPlasmaBug,,noUnitCard; alwaysVisible; tileBlocking; noFireBlocking,facing: fixed 90; force: true,,,,,,,,,,,,,,,,,,attack: territory,,,,,,,,blockConstruction: true
Territory_Point_Neutral,4003,base,,federation; gaia,ground,structure,static,,,67,point,,/,/,type: simple; offset: 5,direct,/,1,,,Territory_Point_Uncaptured,3.5,1,,,,,,,/,,OnCapture_Switch,,/,/,,/,,,,,,,/,/,,,/,,10,,,Territory_Point_Captured,,,Sparks,,,,inanimate,,noUnitCard; alwaysVisible; tileBlocking; noFireBlocking; capturable; invulnerable; forceGaia,facing: fixed 90; force: true,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Territory_Point_Uncapturable,4009,base,,federation; gaia; arachnid,ground,structure,static,,,67,point,,/,/,type: simple; offset: 5,direct,/,1,,,Territory_Point_Uncaptured,3.5,1,,,,,,,/,,OnCapture_Switch,,/,/,,/,,,,,,,/,/,,,/,,/,,,,,,Sparks,,,,inanimate,,noUnitCard; alwaysVisible; tileBlocking; noFireBlocking; invulnerable,facing: fixed 90; force: true,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Territory_Bug_Lair,4007,base,,arachnid; gaia,ground,cavern,fundament,,,126,,,,/,type: simple; offset: 4,direct,/,1,,,Bug_Lair; lava:Bug_Lair_Lava,8,2,3,,,,,,/,,/,,250,45,granite,,,,,,,,/,/,,,8,,/,8,,,,,Dust,deathSwitch: Bug_Lair_Collapsed,,Tunnel_Collapse,structure,,baseHeight; noUnitCard; tileBlocking; remainVisible; noCollider,,,,,,,,,,,,enabled,,,spawnType: burrow,,,,,,,,,,,,blockConstruction: true
Brood_Chamber_Ghost,4065,base,,arachnid; gaia,ground,cavern,fundament,,,97,,,,/,type: simple; offset: 7,direct,/,1,,,Brood_Nest_Ghost,8,2,4,,,,,,/,,/,,400,0,,,,,,,,15,/,/,,,/,,,,,,,,,,,,structure,,baseHeight; noUnitCard; tileBlocking; alwaysVisible; invulnerable,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Territory_Speediots,4008,base,,arachnid,ground,horde,claw,Chariot_Bugs,chariot_bug,121,chariots,,,mob; 0.6; 2,type: none,individual,2,8,individual,0.15,Chariot_Bug_0,1.5,,0.62,0.8; 1,,,Chariot,,Chariot_Claws,,/,,40,30,,1,,,,,,5,3.5,250,,,40,,,,,Chariot_Bugs_Burrowed,,,Yellow,,244; 205; 77,standard: Yellow_Death,mindControllable,,garrison; canAttackAllClearableBuildings,,aggressive,,,,,,,,,,enabled,,,spawnType: burrow,,,,,,,,,Chariot_Construction,,construct: brood_chamber_ghost,
Territory_Incursion_Active,177,base,,arachnid; gaia,ground,cavern,fundament,,,97,none,,,/,type: simple; offset: 7,direct,/,1,,,Bug_Tunnel_Small ;lava:Bug_Tunnel_Small_Lava ; jungle:Bug_Tunnel_Small_Jungle,4,2 1,4,,,,,,/,,/,,/,/,,,,,,,,,/,/,,,20,,35,10,,,,,Dust,deathSwitch: Brood_Chamber_Collapsed,,Brood_Chamber_Collapse,structure,1,baseHeight; noUnitCard; alwaysVisible; noCollider; inaccessible,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Territory_Incursion_Dormant,178,base,,arachnid; gaia,ground,cavern,fundament,,,97,none,,,/,type: simple; offset: 7,direct,/,1,,,Bug_Tunnel_Small ;lava:Bug_Tunnel_Small_Lava ; jungle:Bug_Tunnel_Small_Jungle,4,2 1,4,,,,,,/,,/,,/,/,,,,,,,,,/,/,,,20,,35,10,,,,,Dust,deathSwitch: Brood_Chamber_Collapsed,,Brood_Chamber_Collapse,structure,1,baseHeight; noUnitCard; alwaysVisible; noCollider; inaccessible,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
AI_Region_Marker,176,base,,arachnid,ground,marker,static,,,67,none,,,/,type: none,direct,/,1,,,Flag,2,,3,2,,,,,/,,/,,/,/,,,,,,,,,/,/,,,/,,,,,,,,Sparks,,,,,,usePlayerColor,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Territory_Delivery_Platform,3501,base,,federation; gaia,ground,platform,static,,,103,none,1,/,/,offset: 5.5,direct,/,1,,,Delivery_Platform,8,2,1.737,,,,,,/,,/,,/,/,,/,/,,,,,,/,/,,,16,,,,,,,Bug_Tunnel,Sparks,,,,,,baseHeight; alwaysVisible; noUnitCard; tileBlocking,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Territory_Supply_Platform,3500,base,,federation; gaia,ground,platform,static,,,102,none,1,/,/,offset: 5.5,direct,/,1,,,Supply_Platform,8,2,1.737,,1,1,,,/,,/,,/,/,,/,/,,,supply: 5,,,/,/,,,16,,,,,,,Bug_Tunnel,Sparks,,,,,1,baseHeight; alwaysVisible; noUnitCard; tileBlocking,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Territory_Materiel_Depot,1142,base,,federation; gaia,ground,platform,static,,,142,none,1,/,/,offset: 5.5,direct,/,1,,,Materials_Depot,8,2,1.737,,1,1,,,/,,/,,/,/,,/,,,,materiel: 60,,,/,/,,,/,,,,,,,Bug_Tunnel,Sparks,,,,solid; inanimate,1,baseHeight; noUnitCard; alwaysVisible; noCollider; tileBlocking,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Territory_Supply_Platform_Armed,1155,base,,federation; gaia,ground,platform,static,,,102,none,1,/,/,offset: 6.5,direct,/,1,,,Supply_Platform_Turret,8,2,1.737,,1,1,,,Electro-Cannon_Range_Shot,,/,,/,/,,/,/,,,supply: 5,,,/,/,80; pitch: 80 -20 90,,25,,,,,,,Bug_Tunnel,Sparks,,,,,1,baseHeight; alwaysVisible; noUnitCard; tileBlocking; overwatch; noFireBlocking,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Territory_Power_Turbine_Disabled,2053,base,,federation; gaia,ground,structure,fundament,,,68,none,,,/,type: simple,direct,/,1,,,Power_Turbine,12,3 3,4.6,,5,,,,/,,territory_enable_generator,,1500,20,,,,,,,,30,/,/,,,14,,,,,Territory_Power_Turbine,,,Sparks,deathSwitch: Territory_Power_Turbine_Damaged,,Bunker_Explosion,solid; repairable,,noUnitCard; noCollider; tileBlocking; alwaysVisible,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Territory_Power_Turbine,2035,base,,federation; gaia,ground,structure,fundament,,,68,none,,,/,type: simple,direct,/,1,,,Power_Turbine,12,3 3,4.6,,5,,,,/,,/,,1500,20,,,,,,,,30,/,/,,,14,,,,,,,,Sparks,deathSwitch: Territory_Power_Turbine_Damaged,,Bunker_Explosion,solid; repairable,,noUnitCard; noCollider; tileBlocking; alwaysVisible,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Territory_Power_Turbine_Damaged,2047,base,,federation; gaia,ground,structure,fundament,,,68,none,,,/,type: simple,direct,/,1,,,Power_Turbine_Damaged,12,3 3,4.6,,5,,,,/,,/,,1500,20,,,,,,,,30,/,/,,,14,,,,,,,,Sparks,,,,solid; repairable,,noUnitCard; noCollider; noAutoTarget; tileBlocking; alwaysVisible; invulnerable,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
